FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS
2020-09-27,WELLINGTON-DUFFERIN-GUELPH,2266.0,40,566,36
2020-09-27,WINDSOR-ESSEX COUNTY,2268.0,48,2512,77
2020-09-27,YORK REGION,2270.0,380,3452,253
2020-09-28,ALGOMA DISTRICT,2226.0,2,30,0
2020-09-28,BRANT COUNTY,2227.0,15,177,6
2020-09-28,CHATHAM-KENT,2240.0,2,364,2
2020-09-28,CITY OF HAMILTON,2237.0,90,993,46
2020-09-28,CITY OF OTTAWA,2251.0,656,3206,282
2020-09-28,DURHAM REGION,2230.0,97,1844,181
2020-09-28,EASTERN ONTARIO,2258.0,35,218,12
2020-09-28,GREY BRUCE,2233.0,7,124,0
2020-09-28,HALDIMAND-NORFOLK,2234.0,4,438,37
2020-09-28,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,7,212,21
2020-09-28,HALTON REGION,2236.0,143,963,25
2020-09-28,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,1,48,5
2020-09-28,HURON PERTH,5183.0,1,121,5
2020-09-28,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,12,116,0
2020-09-28,LAMBTON COUNTY,2242.0,3,318,25
2020-09-28,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,11,316,52
2020-09-28,MIDDLESEX-LONDON,2244.0,84,720,57
2020-09-28,NIAGARA REGION,2246.0,71,921,64
2020-09-28,NORTH BAY PARRY SOUND DISTRICT,2247.0,1,36,1
2020-09-28,NORTHWESTERN,2249.0,5,46,0
2020-09-28,OXFORD ELGIN-ST.THOMAS,4913.0,5,255,5
2020-09-28,PEEL REGION,2253.0,927,7702,322
2020-09-28,PETERBOROUGH COUNTY-CITY,2255.0,9,108,2
2020-09-28,PORCUPINE,2256.0,6,68,9
2020-09-28,RENFREW COUNTY AND DISTRICT,2257.0,7,45,1
2020-09-28,SIMCOE MUSKOKA DISTRICT,2260.0,76,769,36
2020-09-28,SUDBURY AND DISTRICT,2261.0,3,99,2
2020-09-28,THUNDER BAY DISTRICT,2262.0,1,104,1
2020-09-28,TIMISKAMING,2263.0,0,16,0
2020-09-28,TORONTO,3895.0,1661,14728,1155
2020-09-28,WATERLOO REGION,2265.0,137,1447,120
2020-09-28,WELLINGTON-DUFFERIN-GUELPH,2266.0,40,569,36
2020-09-28,WINDSOR-ESSEX COUNTY,2268.0,41,2522,77
2020-09-28,YORK REGION,2270.0,404,3484,253
2020-09-29,ALGOMA DISTRICT,2226.0,2,30,0
2020-09-29,BRANT COUNTY,2227.0,15,177,6
2020-09-29,CHATHAM-KENT,2240.0,2,364,2
2020-09-29,CITY OF HAMILTON,2237.0,96,999,46
2020-09-29,CITY OF OTTAWA,2251.0,730,3235,285
2020-09-29,DURHAM REGION,2230.0,99,1856,181
2020-09-29,EASTERN ONTARIO,2258.0,32,220,12
2020-09-29,GREY BRUCE,2233.0,5,126,0
2020-09-29,HALDIMAND-NORFOLK,2234.0,4,438,37
2020-09-29,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,6,213,21
2020-09-29,HALTON REGION,2236.0,133,981,25
2020-09-29,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,2,48,5
2020-09-29,HURON PERTH,5183.0,2,121,5
2020-09-29,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,14,116,0
2020-09-29,LAMBTON COUNTY,2242.0,3,318,25
2020-09-29,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,12,318,52
2020-09-29,MIDDLESEX-LONDON,2244.0,85,721,57
2020-09-29,NIAGARA REGION,2246.0,70,929,64
2020-09-29,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,37,1
2020-09-29,NORTHWESTERN,2249.0,4,47,0
2020-09-29,OXFORD ELGIN-ST.THOMAS,4913.0,6,255,5
2020-09-29,PEEL REGION,2253.0,937,7771,322
2020-09-29,PETERBOROUGH COUNTY-CITY,2255.0,8,110,2
2020-09-29,PORCUPINE,2256.0,5,68,9
2020-09-29,RENFREW COUNTY AND DISTRICT,2257.0,7,45,1
2020-09-29,SIMCOE MUSKOKA DISTRICT,2260.0,77,775,36
2020-09-29,SUDBURY AND DISTRICT,2261.0,3,100,2
2020-09-29,THUNDER BAY DISTRICT,2262.0,1,104,1
2020-09-29,TIMISKAMING,2263.0,0,16,0
2020-09-29,TORONTO,3895.0,1800,14839,1156
2020-09-29,WATERLOO REGION,2265.0,138,1458,120
2020-09-29,WELLINGTON-DUFFERIN-GUELPH,2266.0,37,573,36
2020-09-29,WINDSOR-ESSEX COUNTY,2268.0,38,2529,77
2020-09-29,YORK REGION,2270.0,418,3513,253
2020-09-30,ALGOMA DISTRICT,2226.0,2,30,0
2020-09-30,BRANT COUNTY,2227.0,16,177,6
2020-09-30,CHATHAM-KENT,2240.0,3,364,2
2020-09-30,CITY OF HAMILTON,2237.0,96,1010,46
2020-09-30,CITY OF OTTAWA,2251.0,747,3280,287
2020-09-30,DURHAM REGION,2230.0,114,1866,181
2020-09-30,EASTERN ONTARIO,2258.0,31,223,12
2020-09-30,GREY BRUCE,2233.0,5,126,0
2020-09-30,HALDIMAND-NORFOLK,2234.0,4,438,37
2020-09-30,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,6,213,21
2020-09-30,HALTON REGION,2236.0,149,998,25
2020-09-30,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,5,48,5
2020-09-30,HURON PERTH,5183.0,2,121,5
2020-09-30,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,15,116,0
2020-09-30,LAMBTON COUNTY,2242.0,3,318,25
2020-09-30,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,15,318,52
2020-09-30,MIDDLESEX-LONDON,2244.0,86,731,57
2020-09-30,NIAGARA REGION,2246.0,74,934,64
2020-09-30,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,37,1
2020-09-30,NORTHWESTERN,2249.0,4,47,0
2020-09-30,OXFORD ELGIN-ST.THOMAS,4913.0,6,257,5
2020-09-30,PEEL REGION,2253.0,938,7867,322
2020-09-30,PETERBOROUGH COUNTY-CITY,2255.0,8,110,2
2020-09-30,PORCUPINE,2256.0,3,71,9
2020-09-30,RENFREW COUNTY AND DISTRICT,2257.0,6,45,1
2020-09-30,SIMCOE MUSKOKA DISTRICT,2260.0,78,786,36
2020-09-30,SUDBURY AND DISTRICT,2261.0,4,100,2
2020-09-30,THUNDER BAY DISTRICT,2262.0,1,104,1
2020-09-30,TIMISKAMING,2263.0,2,16,0
2020-09-30,TORONTO,3895.0,1916,15009,1158
2020-09-30,WATERLOO REGION,2265.0,136,1469,120
2020-09-30,WELLINGTON-DUFFERIN-GUELPH,2266.0,31,581,36
2020-09-30,WINDSOR-ESSEX COUNTY,2268.0,40,2534,77
2020-09-30,YORK REGION,2270.0,409,3563,253
2020-10-01,ALGOMA DISTRICT,2226.0,2,30,0
2020-10-01,BRANT COUNTY,2227.0,20,179,6
2020-10-01,CHATHAM-KENT,2240.0,3,364,2
2020-10-01,CITY OF HAMILTON,2237.0,90,1024,46
2020-10-01,CITY OF OTTAWA,2251.0,737,3354,289
2020-10-01,DURHAM REGION,2230.0,114,1880,181
2020-10-01,EASTERN ONTARIO,2258.0,33,225,12
2020-10-01,GREY BRUCE,2233.0,8,125,0
2020-10-01,HALDIMAND-NORFOLK,2234.0,4,438,37
2020-10-01,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,6,213,21
2020-10-01,HALTON REGION,2236.0,127,1023,25
2020-10-01,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,5,48,5
2020-10-01,HURON PERTH,5183.0,2,121,5
2020-10-01,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,15,118,0
2020-10-01,LAMBTON COUNTY,2242.0,2,319,25
2020-10-01,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,19,318,52
2020-10-01,MIDDLESEX-LONDON,2244.0,78,744,57
2020-10-01,NIAGARA REGION,2246.0,77,937,64
2020-10-01,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,37,1
2020-10-01,NORTHWESTERN,2249.0,4,49,0
2020-10-01,OXFORD ELGIN-ST.THOMAS,4913.0,6,259,5
2020-10-01,PEEL REGION,2253.0,941,7965,322
2020-10-01,PETERBOROUGH COUNTY-CITY,2255.0,9,111,2
2020-10-01,PORCUPINE,2256.0,2,72,9
2020-10-01,RENFREW COUNTY AND DISTRICT,2257.0,5,47,1
2020-10-01,SIMCOE MUSKOKA DISTRICT,2260.0,74,804,36
2020-10-01,SUDBURY AND DISTRICT,2261.0,6,100,2
2020-10-01,THUNDER BAY DISTRICT,2262.0,2,104,1
2020-10-01,TIMISKAMING,2263.0,2,16,0
2020-10-01,TORONTO,3895.0,1976,15177,1159
2020-10-01,WATERLOO REGION,2265.0,127,1491,120
2020-10-01,WELLINGTON-DUFFERIN-GUELPH,2266.0,34,585,36
2020-10-01,WINDSOR-ESSEX COUNTY,2268.0,34,2541,77
2020-10-01,YORK REGION,2270.0,411,3604,253
2020-10-02,ALGOMA DISTRICT,2226.0,3,30,0
2020-10-02,BRANT COUNTY,2227.0,19,181,6
2020-10-02,CHATHAM-KENT,2240.0,3,364,2
2020-10-02,CITY OF HAMILTON,2237.0,90,1030,46
2020-10-02,CITY OF OTTAWA,2251.0,815,3415,291
2020-10-02,DURHAM REGION,2230.0,131,1897,181
2020-10-02,EASTERN ONTARIO,2258.0,30,228,12
2020-10-02,GREY BRUCE,2233.0,9,126,0
2020-10-02,HALDIMAND-NORFOLK,2234.0,3,439,37
2020-10-02,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,7,214,21
2020-10-02,HALTON REGION,2236.0,117,1044,25
2020-10-02,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,5,48,5
2020-10-02,HURON PERTH,5183.0,2,121,5
2020-10-02,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,17,120,0
2020-10-02,LAMBTON COUNTY,2242.0,3,319,25
2020-10-02,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,16,320,52
2020-10-02,MIDDLESEX-LONDON,2244.0,69,756,57
2020-10-02,NIAGARA REGION,2246.0,81,944,64
2020-10-02,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,37,1
2020-10-02,NORTHWESTERN,2249.0,7,49,0
2020-10-02,OXFORD ELGIN-ST.THOMAS,4913.0,6,259,5
2020-10-02,PEEL REGION,2253.0,972,8045,322
2020-10-02,PETERBOROUGH COUNTY-CITY,2255.0,12,111,2
2020-10-02,PORCUPINE,2256.0,2,72,9
2020-10-02,RENFREW COUNTY AND DISTRICT,2257.0,4,48,1
2020-10-02,SIMCOE MUSKOKA DISTRICT,2260.0,82,809,36
2020-10-02,SUDBURY AND DISTRICT,2261.0,6,100,2
2020-10-02,THUNDER BAY DISTRICT,2262.0,1,105,1
2020-10-02,TIMISKAMING,2263.0,2,16,0
2020-10-02,TORONTO,3895.0,2080,15322,1233
2020-10-02,WATERLOO REGION,2265.0,119,1508,120
2020-10-02,WELLINGTON-DUFFERIN-GUELPH,2266.0,40,589,36
2020-10-02,WINDSOR-ESSEX COUNTY,2268.0,32,2549,77
2020-10-02,YORK REGION,2270.0,418,3635,253
2020-10-03,ALGOMA DISTRICT,2226.0,3,31,0
2020-10-03,BRANT COUNTY,2227.0,13,188,6
2020-10-03,CHATHAM-KENT,2240.0,4,364,2
2020-10-03,CITY OF HAMILTON,2237.0,97,1039,46
2020-10-03,CITY OF OTTAWA,2251.0,861,3464,293
2020-10-03,DURHAM REGION,2230.0,121,1914,181
2020-10-03,EASTERN ONTARIO,2258.0,34,232,12
2020-10-03,GREY BRUCE,2233.0,6,129,0
2020-10-03,HALDIMAND-NORFOLK,2234.0,3,440,37
2020-10-03,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,6,215,21
2020-10-03,HALTON REGION,2236.0,112,1061,25
2020-10-03,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,6,48,5
2020-10-03,HURON PERTH,5183.0,2,121,5
2020-10-03,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,21,121,0
2020-10-03,LAMBTON COUNTY,2242.0,4,319,25
2020-10-03,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,14,326,52
2020-10-03,MIDDLESEX-LONDON,2244.0,62,766,57
2020-10-03,NIAGARA REGION,2246.0,90,947,64
2020-10-03,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,37,1
2020-10-03,NORTHWESTERN,2249.0,16,49,0
2020-10-03,OXFORD ELGIN-ST.THOMAS,4913.0,6,259,5
2020-10-03,PEEL REGION,2253.0,992,8128,323
2020-10-03,PETERBOROUGH COUNTY-CITY,2255.0,12,113,2
2020-10-03,PORCUPINE,2256.0,3,72,9
2020-10-03,RENFREW COUNTY AND DISTRICT,2257.0,3,50,1
2020-10-03,SIMCOE MUSKOKA DISTRICT,2260.0,77,823,36
2020-10-03,SUDBURY AND DISTRICT,2261.0,6,100,2
2020-10-03,THUNDER BAY DISTRICT,2262.0,1,105,1
2020-10-03,TIMISKAMING,2263.0,3,16,0
2020-10-03,TORONTO,3895.0,2178,15471,1270
2020-10-03,WATERLOO REGION,2265.0,123,1522,120
2020-10-03,WELLINGTON-DUFFERIN-GUELPH,2266.0,43,591,36
2020-10-03,WINDSOR-ESSEX COUNTY,2268.0,29,2551,77
2020-10-03,YORK REGION,2270.0,429,3673,254
2020-10-04,ALGOMA DISTRICT,2226.0,3,31,0
2020-10-04,BRANT COUNTY,2227.0,12,192,6
2020-10-04,CHATHAM-KENT,2240.0,4,364,2
2020-10-04,CITY OF HAMILTON,2237.0,90,1052,46
2020-10-04,CITY OF OTTAWA,2251.0,863,3543,293
2020-10-04,DURHAM REGION,2230.0,115,1933,181
2020-10-04,EASTERN ONTARIO,2258.0,39,233,12
2020-10-04,GREY BRUCE,2233.0,8,130,0
2020-10-04,HALDIMAND-NORFOLK,2234.0,3,440,37
2020-10-04,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,8,215,21
2020-10-04,HALTON REGION,2236.0,115,1083,25
2020-10-04,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,7,48,5
2020-10-04,HURON PERTH,5183.0,2,122,5
2020-10-04,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,22,123,0
2020-10-04,LAMBTON COUNTY,2242.0,4,319,25
2020-10-04,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,11,331,52
2020-10-04,MIDDLESEX-LONDON,2244.0,53,782,57
2020-10-04,NIAGARA REGION,2246.0,97,957,64
2020-10-04,NORTH BAY PARRY SOUND DISTRICT,2247.0,1,37,1
2020-10-04,NORTHWESTERN,2249.0,17,49,0
2020-10-04,OXFORD ELGIN-ST.THOMAS,4913.0,6,260,5
2020-10-04,PEEL REGION,2253.0,1002,8240,324
2020-10-04,PETERBOROUGH COUNTY-CITY,2255.0,13,113,2
2020-10-04,PORCUPINE,2256.0,2,73,9
2020-10-04,RENFREW COUNTY AND DISTRICT,2257.0,2,52,1
2020-10-04,SIMCOE MUSKOKA DISTRICT,2260.0,68,839,36
2020-10-04,SUDBURY AND DISTRICT,2261.0,4,102,2
2020-10-04,THUNDER BAY DISTRICT,2262.0,1,105,1
2020-10-04,TIMISKAMING,2263.0,3,16,0
2020-10-04,TORONTO,3895.0,2187,15653,1275
2020-10-04,WATERLOO REGION,2265.0,123,1536,120
2020-10-04,WELLINGTON-DUFFERIN-GUELPH,2266.0,41,595,36
2020-10-04,WINDSOR-ESSEX COUNTY,2268.0,31,2556,77
2020-10-04,YORK REGION,2270.0,448,3695,255
2020-10-05,ALGOMA DISTRICT,2226.0,2,32,0
2020-10-05,BRANT COUNTY,2227.0,13,192,6
2020-10-05,CHATHAM-KENT,2240.0,5,364,2
2020-10-05,CITY OF HAMILTON,2237.0,81,1066,47
2020-10-05,CITY OF OTTAWA,2251.0,885,3601,294
2020-10-05,DURHAM REGION,2230.0,101,1957,181
2020-10-05,EASTERN ONTARIO,2258.0,41,235,12
2020-10-05,GREY BRUCE,2233.0,9,131,0
2020-10-05,HALDIMAND-NORFOLK,2234.0,4,440,37
2020-10-05,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,6,217,21
2020-10-05,HALTON REGION,2236.0,128,1096,25
2020-10-05,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,9,48,5
2020-10-05,HURON PERTH,5183.0,5,122,5
2020-10-05,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,23,123,0
2020-10-05,LAMBTON COUNTY,2242.0,2,321,25
2020-10-05,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,9,334,52
2020-10-05,MIDDLESEX-LONDON,2244.0,46,797,57
2020-10-05,NIAGARA REGION,2246.0,100,962,65
2020-10-05,NORTH BAY PARRY SOUND DISTRICT,2247.0,1,37,1
2020-10-05,NORTHWESTERN,2249.0,16,50,0
2020-10-05,OXFORD ELGIN-ST.THOMAS,4913.0,8,260,5
2020-10-05,PEEL REGION,2253.0,978,8353,323
2020-10-05,PETERBOROUGH COUNTY-CITY,2255.0,9,117,2
2020-10-05,PORCUPINE,2256.0,2,73,9
2020-10-05,RENFREW COUNTY AND DISTRICT,2257.0,4,52,1
2020-10-05,SIMCOE MUSKOKA DISTRICT,2260.0,76,840,36
2020-10-05,SUDBURY AND DISTRICT,2261.0,3,103,2
2020-10-05,THUNDER BAY DISTRICT,2262.0,1,105,1
2020-10-05,TIMISKAMING,2263.0,2,18,0
2020-10-05,TORONTO,3895.0,2271,15855,1278
2020-10-05,WATERLOO REGION,2265.0,105,1569,120
2020-10-05,WELLINGTON-DUFFERIN-GUELPH,2266.0,38,603,36
2020-10-05,WINDSOR-ESSEX COUNTY,2268.0,31,2557,77
2020-10-05,YORK REGION,2270.0,460,3730,255
2020-10-06,ALGOMA DISTRICT,2226.0,2,32,0
2020-10-06,BRANT COUNTY,2227.0,13,195,6
2020-10-06,CHATHAM-KENT,2240.0,4,364,3
2020-10-06,CITY OF HAMILTON,2237.0,86,1076,47
2020-10-06,CITY OF OTTAWA,2251.0,895,3652,295
2020-10-06,DURHAM REGION,2230.0,83,1987,181
2020-10-06,EASTERN ONTARIO,2258.0,51,238,12
2020-10-06,GREY BRUCE,2233.0,9,132,0
2020-10-06,HALDIMAND-NORFOLK,2234.0,3,441,37
2020-10-06,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,8,217,21
2020-10-06,HALTON REGION,2236.0,134,1118,27
2020-10-06,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,9,48,5
2020-10-06,HURON PERTH,5183.0,4,123,5
2020-10-06,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,26,126,0
2020-10-06,LAMBTON COUNTY,2242.0,1,321,25
2020-10-06,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,8,336,52
2020-10-06,MIDDLESEX-LONDON,2244.0,37,809,57
2020-10-06,NIAGARA REGION,2246.0,111,968,65
2020-10-06,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,37,1
2020-10-06,NORTHWESTERN,2249.0,14,51,0
2020-10-06,OXFORD ELGIN-ST.THOMAS,4913.0,7,261,5
2020-10-06,PEEL REGION,2253.0,934,8487,323
2020-10-06,PETERBOROUGH COUNTY-CITY,2255.0,9,118,2
2020-10-06,PORCUPINE,2256.0,2,73,9
2020-10-06,RENFREW COUNTY AND DISTRICT,2257.0,5,52,1
2020-10-06,SIMCOE MUSKOKA DISTRICT,2260.0,75,850,37
2020-10-06,SUDBURY AND DISTRICT,2261.0,3,103,2
2020-10-06,THUNDER BAY DISTRICT,2262.0,0,106,1
2020-10-06,TIMISKAMING,2263.0,1,19,0
2020-10-06,TORONTO,3895.0,2262,16063,1280
2020-10-06,WATERLOO REGION,2265.0,110,1585,120
2020-10-06,WELLINGTON-DUFFERIN-GUELPH,2266.0,38,607,36
2020-10-06,WINDSOR-ESSEX COUNTY,2268.0,29,2561,77
2020-10-06,YORK REGION,2270.0,496,3750,255
2020-10-07,ALGOMA DISTRICT,2226.0,4,32,0
2020-10-07,BRANT COUNTY,2227.0,13,196,6
2020-10-07,CHATHAM-KENT,2240.0,3,365,3
2020-10-07,CITY OF HAMILTON,2237.0,93,1094,47
2020-10-07,CITY OF OTTAWA,2251.0,890,3778,295
2020-10-07,DURHAM REGION,2230.0,76,2006,181
2020-10-07,EASTERN ONTARIO,2258.0,45,249,12
2020-10-07,GREY BRUCE,2233.0,10,132,0
2020-10-07,HALDIMAND-NORFOLK,2234.0,5,441,37
2020-10-07,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,5,219,21
2020-10-07,HALTON REGION,2236.0,126,1141,27
2020-10-07,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,8,48,5
2020-10-07,HURON PERTH,5183.0,5,123,5
2020-10-07,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,21,133,0
2020-10-07,LAMBTON COUNTY,2242.0,0,322,25
2020-10-07,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,9,339,52
2020-10-07,MIDDLESEX-LONDON,2244.0,44,814,57
2020-10-07,NIAGARA REGION,2246.0,110,977,65
2020-10-07,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,37,1
2020-10-07,NORTHWESTERN,2249.0,14,52,0
2020-10-07,OXFORD ELGIN-ST.THOMAS,4913.0,7,261,5
2020-10-07,PEEL REGION,2253.0,872,8619,323
2020-10-07,PETERBOROUGH COUNTY-CITY,2255.0,9,119,2
2020-10-07,PORCUPINE,2256.0,2,74,9
2020-10-07,RENFREW COUNTY AND DISTRICT,2257.0,7,52,1
2020-10-07,SIMCOE MUSKOKA DISTRICT,2260.0,79,869,37
2020-10-07,SUDBURY AND DISTRICT,2261.0,3,103,2
2020-10-07,THUNDER BAY DISTRICT,2262.0,0,106,1
2020-10-07,TIMISKAMING,2263.0,0,19,0
2020-10-07,TORONTO,3895.0,2209,16288,1281
2020-10-07,WATERLOO REGION,2265.0,110,1602,120
2020-10-07,WELLINGTON-DUFFERIN-GUELPH,2266.0,42,611,36
2020-10-07,WINDSOR-ESSEX COUNTY,2268.0,26,2568,77
2020-10-07,YORK REGION,2270.0,497,3824,255
2020-10-08,ALGOMA DISTRICT,2226.0,3,34,0
2020-10-08,BRANT COUNTY,2227.0,10,199,6
2020-10-08,CHATHAM-KENT,2240.0,3,365,3
2020-10-08,CITY OF HAMILTON,2237.0,83,1115,47
2020-10-08,CITY OF OTTAWA,2251.0,960,3889,296
2020-10-08,DURHAM REGION,2230.0,78,2026,181
2020-10-08,EASTERN ONTARIO,2258.0,47,253,12
2020-10-08,GREY BRUCE,2233.0,7,135,0
2020-10-08,HALDIMAND-NORFOLK,2234.0,5,441,37
2020-10-08,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,6,219,21
2020-10-08,HALTON REGION,2236.0,131,1169,27
2020-10-08,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,7,49,5
2020-10-08,HURON PERTH,5183.0,4,125,5
2020-10-08,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,17,138,0
2020-10-08,LAMBTON COUNTY,2242.0,0,322,25
2020-10-08,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,8,340,52
2020-10-08,MIDDLESEX-LONDON,2244.0,49,820,57
2020-10-08,NIAGARA REGION,2246.0,94,1000,65
2020-10-08,NORTH BAY PARRY SOUND DISTRICT,2247.0,0,37,1
2020-10-08,NORTHWESTERN,2249.0,13,53,0
2020-10-08,OXFORD ELGIN-ST.THOMAS,4913.0,3,265,5
2020-10-08,PEEL REGION,2253.0,874,8750,324
2020-10-08,PETERBOROUGH COUNTY-CITY,2255.0,8,120,2
2020-10-08,PORCUPINE,2256.0,1,75,9
2020-10-08,RENFREW COUNTY AND DISTRICT,2257.0,7,53,1
2020-10-08,SIMCOE MUSKOKA DISTRICT,2260.0,90,880,39
2020-10-08,SUDBURY AND DISTRICT,2261.0,4,103,2
2020-10-08,THUNDER BAY DISTRICT,2262.0,0,106,1
2020-10-08,TIMISKAMING,2263.0,0,19,0
2020-10-08,TORONTO,3895.0,2238,16524,1281
2020-10-08,WATERLOO REGION,2265.0,108,1614,120
2020-10-08,WELLINGTON-DUFFERIN-GUELPH,2266.0,35,621,36
2020-10-08,WINDSOR-ESSEX COUNTY,2268.0,31,2568,77
2020-10-08,YORK REGION,2270.0,518,3881,255
2020-10-09,ALGOMA DISTRICT,2226.0,3,34,0
2020-10-09,BRANT COUNTY,2227.0,8,203,6
2020-10-09,CHATHAM-KENT,2240.0,2,366,3
2020-10-09,CITY OF HAMILTON,2237.0,110,1128,47
2020-10-09,CITY OF OTTAWA,2251.0,970,4005,296
2020-10-09,DURHAM REGION,2230.0,88,2048,181
2020-10-09,EASTERN ONTARIO,2258.0,51,254,12
2020-10-09,GREY BRUCE,2233.0,6,136,0
2020-10-09,HALDIMAND-NORFOLK,2234.0,6,442,37
2020-10-09,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,4,221,21
2020-10-09,HALTON REGION,2236.0,163,1196,27
2020-10-09,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,7,50,5
2020-10-09,HURON PERTH,5183.0,5,124,5
2020-10-09,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,15,142,0
2020-10-09,LAMBTON COUNTY,2242.0,1,322,25
2020-10-09,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243.0,7,342,52
2020-10-09,MIDDLESEX-LONDON,2244.0,64,829,57
2020-10-09,NIAGARA REGION,2246.0,83,1021,65
2020-10-09,NORTH BAY PARRY SOUND DISTRICT,2247.0,1,37,1
2020-10-09,NORTHWESTERN,2249.0,11,56,0
2020-10-09,OXFORD ELGIN-ST.THOMAS,4913.0,1,267,5
2020-10-09,PEEL REGION,2253.0,877,8897,324
2020-10-09,PETERBOROUGH COUNTY-CITY,2255.0,7,122,2
2020-10-09,PORCUPINE,2256.0,1,75,9
2020-10-09,RENFREW COUNTY AND DISTRICT,2257.0,7,54,1
2020-10-09,SIMCOE MUSKOKA DISTRICT,2260.0,108,890,39
2020-10-09,SUDBURY AND DISTRICT,2261.0,4,104,2
2020-10-09,THUNDER BAY DISTRICT,2262.0,0,106,1
2020-10-09,TIMISKAMING,2263.0,0,19,0
2020-10-09,TORONTO,3895.0,2325,16768,1286
2020-10-09,WATERLOO REGION,2265.0,88,1647,120
2020-10-09,WELLINGTON-DUFFERIN-GUELPH,2266.0,43,629,36
2020-10-09,WINDSOR-ESSEX COUNTY,2268.0,46,2571,77
2020-10-09,YORK REGION,2270.0,540,3927,255
2020-10-10,ALGOMA DISTRICT,2226.0,3,34,0
2020-10-10,BRANT COUNTY,2227.0,10,206,6
2020-10-10,CHATHAM-KENT,2240.0,2,366,3
2020-10-10,CITY OF HAMILTON,2237.0,119,1143,47
2020-10-10,CITY OF OTTAWA,2251.0,936,4132,297
2020-10-10,DURHAM REGION,2230.0,91,2070,181
2020-10-10,EASTERN ONTARIO,2258.0,56,258,12
2020-10-10,GREY BRUCE,2233.0,8,136,0
2020-10-10,HALDIMAND-NORFOLK,2234.0,7,442,37
2020-10-10,"HALIBURTON, KAWARTHA, PINE RIDGE",2235.0,3,222,21
2020-10-10,HALTON REGION,2236.0,179,1212,27
2020-10-10,HASTINGS & PRINCE EDWARD COUNTIES,2238.0,6,52,5
2020-10-10,HURON PERTH,5183.0,2,127,5
2020-10-10,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241.0,15,143,0
2020-10-10,LAMBTON COUNTY,2242.0,0,322,25
